Order Date,Order Id,SKU
2024-10-16 17:22:51,GS11494852/2,SD-SNE-20222579
2024-10-16 17:22:51,GS11494852/1,SD-MP-21252-C1
2024-10-16 17:52:20,GS11494865/2,SD-AV-20211123
2024-10-16 17:52:20,GS11494865/1,DU-AV-20211598
2024-10-16 17:52:20,GS11494865/4,SD-AV-20211115
2024-10-16 17:52:20,GS11494865/3,SD-AV-20211129
2024-10-16 18:16:29,GS11494871/1,AB-IG-2021595
2024-10-16 18:16:29,GS11494871/2,AG-SMF-20232945
2024-10-16 18:59:04,GS11494895/2,TI-M2-21297
2024-10-16 18:59:04,GS11494895/1,JS-DA-20211812
2024-10-16 19:16:41,GS11494902/1,TI-IH-10571
2024-10-16 19:16:41,GS11494902/2,SI-HH-16006
2024-10-16 19:36:18,GS11494918/2,JS-MS-20212623
2024-10-16 19:36:18,GS11494918/1,AK-SN-20236711
2024-10-16 19:38:33,GS11494920/2,BM-SKI-20233865
2024-10-16 19:38:33,GS11494920/1,SJ-WG-20211278
2024-10-16 19:49:07,GS11494931/2,SR-HM-20231208
2024-10-16 19:49:07,GS11494931/1,AB-AG-2021605
2024-10-16 20:04:33,GS11494944/1,TI-HD-19123
2024-10-16 20:04:33,GS11494944/2,TI-HD-19526-C1
2024-10-16 20:04:33,GS11494944/3,TI-H2-21708
2024-10-16 20:17:49,GS11494955/2,BM-CP-2021658
2024-10-16 20:17:49,GS11494955/1,AB-CP-2021656-C2
2024-10-16 20:20:05,GS11494956/1,SD-KSGT-20232802-C2
2024-10-16 20:20:05,GS11494956/2,JS-HA-20212586
2024-10-16 21:03:27,GS11494982/2,AB-KE-21682
2024-10-16 21:03:27,GS11494982/1,RD-CT-20231200
2024-10-16 22:34:12,GS11495037/2,JS-DA-20211812
2024-10-16 22:34:12,GS11495037/1,SI-LA-16546
2024-10-16 22:34:12,GS11495037/3,DU-DA-20211750
2024-10-16 23:29:33,GS11495056/2,PD-NE-20221525
2024-10-16 23:29:33,GS11495056/4,RD-AH-20221150
2024-10-16 23:29:33,GS11495056/3,JS-AP-20211656
2024-10-16 23:29:33,GS11495056/1,DAR-SH-10
2024-10-17 00:10:34,GS11495077/2,DP-UN-200187-C2
2024-10-17 00:10:34,GS11495077/1,SD-AV-20211124
2024-10-17 05:31:13,GS11495106/2,DM-SV-20236332
2024-10-17 05:31:13,GS11495106/1,PD-DI-20221589-C1
2024-10-17 06:23:57,GS11495113/1,SI-5P-20416-C1
2024-10-17 06:23:57,GS11495113/2,TI-SF-11629
2024-10-17 06:51:13,GS11495117/1,AM-IG-2021747
2024-10-17 06:51:13,GS11495117/2,SR-EM-20235745
2024-10-17 07:11:48,GS11495125/2,TI-PQ-20494
2024-10-17 07:11:48,GS11495125/1,AD-HT-20224168
2024-10-17 08:25:17,GS11495157/1,IN-KA-200399
2024-10-17 08:25:17,GS11495157/2,DK-SO-2052
2024-10-17 09:31:32,GS11495185/2,BM-KE-20222716
2024-10-17 09:31:32,GS11495185/1,BM-FR-20223948
2024-10-17 09:36:58,GS11495188/1,AT-KE-20222015
2024-10-17 09:36:58,GS11495188/2,SD-KE-20222635
2024-10-17 09:36:58,GS11495188/3,AT-KE-20222195
2024-10-17 09:55:40,GS11495199/1,AB-HP-20223764-C3
2024-10-17 09:55:40,GS11495199/2,SD-VT-20231351-C1
2024-10-17 09:59:18,GS11495201/2,BS-KE-20221916
2024-10-17 09:59:18,GS11495201/1,SAC-BC-843
2024-10-17 10:33:41,GS11495216/2,TI-S1-10590
2024-10-17 10:33:41,GS11495216/1,CM-SPT-21960
2024-10-17 10:55:28,GS11495237/2,DK-BC-2007
2024-10-17 10:55:28,GS11495237/1,AP-NS-20234077
2024-10-17 11:00:56,GS11495241/2,DK-BC-2007
2024-10-17 11:00:56,GS11495241/1,AP-NS-20234077
2024-10-17 12:22:23,GS11495290/2,SD-KE-20222607
2024-10-17 12:22:23,GS11495290/1,AR-BCS-20211967
2024-10-17 12:38:56,GS11495301/2,TI-F5-20753
2024-10-17 12:38:56,GS11495301/1,TI-HD-17218
2024-10-17 12:41:59,GS11495304/2,SAC-CS-916
2024-10-17 12:41:59,GS11495304/1,SI-SR-11794
2024-10-17 13:16:43,GS11495329/3,AB-IG-2021589
2024-10-17 13:16:43,GS11495329/2,SI-YY-14780
2024-10-17 13:16:43,GS11495329/1,AB-DE-20233028
2024-10-17 13:51:33,GS11495346/2,BM-VI-20232686
2024-10-17 13:51:33,GS11495346/3,SI-CA-20714
2024-10-17 13:51:33,GS11495346/1,AT-FM-20221587
2024-10-17 13:51:33,GS11495346/4,IN-SAS-200565
2024-10-17 14:14:05,GS11495361/3,TI-I1-17874
2024-10-17 14:14:05,GS11495361/1,BP-CH-008
2024-10-17 14:14:05,GS11495361/2,SD-KE-20223987
2024-10-17 14:36:05,GS11495374/1,TI-WL-17577
2024-10-17 14:36:05,GS11495374/2,DP-HM-200233
2024-10-17 15:08:19,GS11495394/2,TI-PF-13267-C1-C3
2024-10-17 15:08:19,GS11495394/1,TI-PF-13267-C1
2024-10-17 16:30:42,GS11495442/2,TI-K0-21007
2024-10-17 16:30:42,GS11495442/1,TI-E0-21524
2024-10-17 17:47:32,GS11495492/2,DK-TA-1003
2024-10-17 17:47:32,GS11495492/1,AT-AK-20223653
2024-10-17 17:58:18,GS11495500/1,AB-IG-2021578
2024-10-17 17:58:18,GS11495500/2,AB-IG-200494
2024-10-17 18:05:43,GS11495507/1,BM-SVE-20230086
2024-10-17 18:05:43,GS11495507/2,AP-MPI-20236046
2024-10-17 18:11:50,GS11495510/2,SD-FF-20234861
2024-10-17 18:11:50,GS11495510/1,SI-FB-10577
2024-10-17 19:23:16,GS11495556/2,TI-WA-13234-C1
2024-10-17 19:23:16,GS11495556/1,TI-HD-19514-C1
2024-10-17 19:23:59,GS11495557/2,AP-SK-20233273
2024-10-17 19:23:59,GS11495557/1,DU-DA-20211795
2024-10-17 19:28:31,GS11495558/3,TI-H6-21702
2024-10-17 19:28:31,GS11495558/4,TI-42-19987
2024-10-17 19:28:31,GS11495558/2,TP-BT-20230835
2024-10-17 19:28:31,GS11495558/1,TI-H3-13845
2024-10-17 20:53:02,GS11495605/3,SI-CD-15618
2024-10-17 20:53:02,GS11495605/1,TI-XP-20364
2024-10-17 20:53:02,GS11495605/2,TI-HD-14884
2024-10-17 20:53:02,GS11495605/4,TI-D1-20830
2024-10-17 20:58:59,GS11495607/2,AB-PWH-20223894
2024-10-17 20:58:59,GS11495607/1,BM-DK-20221796
2024-10-17 22:33:10,GS11495665/3,SD-PC-2021766
2024-10-17 22:33:10,GS11495665/1,AB-CP-2021656-C2
2024-10-17 22:33:10,GS11495665/2,BM-CP-2021658
2024-10-17 22:34:37,GS11495667/2,AG-GE-20236415
2024-10-17 22:34:37,GS11495667/1,AG-GE-20236417
2024-10-17 22:59:59,GS11495674/1,JS-AA-20212663
2024-10-17 22:59:59,GS11495674/2,TI-PF-18819
2024-10-17 23:11:09,GS11495680/1,TI-JF-18825
2024-10-17 23:11:09,GS11495680/2,TI-JS-18831
2024-10-18 00:56:27,GS11495706/2,SAC-K-1107
2024-10-18 00:56:27,GS11495706/1,SD-FE-20230379
2024-10-18 06:56:32,GS11495749/1,PH-RE-20220130
2024-10-18 06:56:32,GS11495749/2,TI-HD-20969
2024-10-18 09:14:36,GS11495812/2,AB-RI-20211139
2024-10-18 09:14:36,GS11495812/1,BM-DGK-20232991
2024-10-18 09:34:47,GS11495821/2,FP0213
2024-10-18 09:34:47,GS11495821/1,PC-IG-200306
2024-10-18 09:36:40,GS11495823/1,TI-K3-21034
2024-10-18 09:36:40,GS11495823/2,TI-E3-21590
2024-10-18 09:48:53,GS11495828/2,TI-GC-20189
2024-10-18 09:48:53,GS11495828/1,TI-FD-20256
2024-10-18 10:21:38,GS11495848/3,TI-PQ-10763
2024-10-18 10:21:38,GS11495848/2,SH-HP-20230184
2024-10-18 10:21:38,GS11495848/1,SD-NF-20230090
2024-10-18 10:29:14,GS11495852/2,AB-IG-200492
2024-10-18 10:29:14,GS11495852/1,AB-EL-20231059
2024-10-18 11:19:22,GS11495880/1,IN-KPT-200683
2024-10-18 11:19:22,GS11495880/2,TI-I1-12435
2024-10-18 12:05:59,GS11495913/2,SJ-DA-20211742
2024-10-18 12:05:59,GS11495913/1,DU-DA-20211747
2024-10-18 12:32:45,GS11495927/2,SA-PM-2283
2024-10-18 12:32:45,GS11495927/1,SA-PM-2022
2024-10-18 12:52:11,GS11495940/1,AB-DE-20233028
2024-10-18 12:52:11,GS11495940/2,AB-DE-20233052
2024-10-18 12:52:11,GS11495940/3,AB-DE-20233049
2024-10-18 13:21:49,GS11495959/2,SH-AG-20231732
2024-10-18 13:21:49,GS11495959/1,SH-DI-20232949
2024-10-18 13:52:34,GS11495977/2,TI-B3-16093
2024-10-18 13:52:34,GS11495977/1,TI-SS-16725
2024-10-18 13:59:42,GS11495980/1,TI-SP-13936
2024-10-18 13:59:42,GS11495980/2,TI-SP-13934
2024-10-18 14:34:33,GS11496005/2,SL-NK-20221034-C1
2024-10-18 14:34:33,GS11496005/1,AB-ST-20230509
2024-10-18 15:43:17,GS11496047/1,AG-MKI-20232336
2024-10-18 15:43:17,GS11496047/2,BM-AK-20221894
2024-10-18 15:43:28,GS11496048/3,AT-AK-20223653
2024-10-18 15:43:28,GS11496048/1,AR-BCS-20211959
2024-10-18 15:43:28,GS11496048/2,TI-SP-18896
2024-10-18 16:43:04,GS11496074/2,AB-IG-2021569
2024-10-18 16:43:04,GS11496074/1,AB-IG-2021568
2024-10-18 16:56:59,GS11496082/1,SAC-BC-844
2024-10-18 16:56:59,GS11496082/2,AT-KE-20222186
2024-10-18 16:56:59,GS11496082/3,SD-MP-21251-C1
2024-10-18 16:56:59,GS11496082/6,TI-H4-19007
2024-10-18 16:56:59,GS11496082/5,TI-HD-20216-C1
2024-10-18 16:56:59,GS11496082/4,SD-MP-21256-C1
2024-10-18 17:35:39,GS11496102/1,SI-IT-19213
2024-10-18 17:35:39,GS11496102/2,SI-IT-19214
2024-10-18 17:40:06,GS11496105/2,TI-D2-21048
2024-10-18 17:40:06,GS11496105/1,BS-KE-20221914
2024-10-18 18:19:17,GS11496135/2,SJ-WG-20211414
2024-10-18 18:19:17,GS11496135/1,SD-AV-20211124
2024-10-18 18:38:48,GS11496142/2,TI-PQ-11612
2024-10-18 18:38:48,GS11496142/1,RD-SI-20232419
2024-10-18 18:39:08,GS11496143/2,AD-CL-20223578
2024-10-18 18:39:08,GS11496143/1,AD-CL-20223586
2024-10-18 19:41:33,GS11496179/2,TI-HD-21695-C1
2024-10-18 19:41:33,GS11496179/3,TI-HD-19005
2024-10-18 19:41:33,GS11496179/1,TI-HD-19102-C1
2024-10-18 19:51:31,GS11496186/2,SD-TN-20224537
2024-10-18 19:51:31,GS11496186/1,SR-HM-20231169
2024-10-18 19:59:13,GS11496196/2,IN-KA-200463
2024-10-18 19:59:13,GS11496196/1,SH-UT-20231871
2024-10-18 21:37:06,GS11496258/2,AD-SS-20220258
2024-10-18 21:37:06,GS11496258/1,AD-SS-20220257
2024-10-18 22:16:54,GS11496279/1,DP-UN-200190-C1
2024-10-18 22:16:54,GS11496279/2,SD-SK-20230358
2024-10-18 23:07:04,GS11496298/1,SI-LT-16428
2024-10-18 23:07:04,GS11496298/2,pd253
2024-10-18 23:46:05,GS11496305/3,DU-HT-20212576
2024-10-18 23:46:05,GS11496305/2,AT-HT-20221527
2024-10-18 23:46:05,GS11496305/1,SI-PH-21540
2024-10-19 03:10:17,GS11496323/1,AB-CS-22003
2024-10-19 03:10:17,GS11496323/2,TI-LE-15390
2024-10-19 03:19:48,GS11496325/2,RON-CSE-002
2024-10-19 03:19:48,GS11496325/1,SI-FC-16131
2024-10-19 03:55:06,GS11496328/1,TI-HD-20969
2024-10-19 03:55:06,GS11496328/2,TP-BA-20230652
2024-10-19 05:00:00,GS11496332/2,BM-AK-20221173
2024-10-19 05:00:00,GS11496332/1,PD-DI-20221589-C1
2024-10-19 05:47:42,GS11496335/4,TI-1E-19977
2024-10-19 05:47:42,GS11496335/1,TI-1E-21416
2024-10-19 05:47:42,GS11496335/3,TI-1E-20746
2024-10-19 05:47:42,GS11496335/2,TI-1E-20382
2024-10-19 06:48:54,GS11496346/1,BM-AA-20211774
2024-10-19 06:48:54,GS11496346/2,TI-CA-15435
2024-10-19 06:49:31,GS11496347/3,AD-PC-20212748
2024-10-19 06:49:31,GS11496347/1,DC-HY-20220241
2024-10-19 06:49:31,GS11496347/2,rb51
2024-10-19 06:54:05,GS11496349/3,SI-LA-16546
2024-10-19 06:54:05,GS11496349/2,SI-SR-16536
2024-10-19 06:54:05,GS11496349/1,SI-2P-16543
2024-10-19 06:56:49,GS11496351/2,TI-CA-15435
2024-10-19 06:56:49,GS11496351/1,SD-VT-20231355
2024-10-19 08:22:11,GS11496384/1,AB-KA-200378
2024-10-19 08:22:11,GS11496384/2,SAC-K-1107
2024-10-19 09:56:15,GS11496424/1,TI-G5-21883
2024-10-19 09:56:15,GS11496424/2,TI-1I-12144
2024-10-19 10:07:34,GS11496434/2,SD-KE-20223987
2024-10-19 10:07:34,GS11496434/1,TI-HD-19338
2024-10-19 10:11:45,GS11496437/2,TI-T1-16607
2024-10-19 10:11:45,GS11496437/1,AG-UT-20236498
2024-10-19 10:30:24,GS11496456/1,RD-SE-20234512
2024-10-19 10:30:24,GS11496456/2,SD-TN-20224545
2024-10-19 10:49:40,GS11496468/1,SI-LO-16424
2024-10-19 10:49:40,GS11496468/2,pd253
2024-10-19 10:59:24,GS11496475/1,IN-KA-200379
2024-10-19 10:59:24,GS11496475/2,dk-pg-008
2024-10-19 11:01:38,GS11496476/3,BM-JN-20220077
2024-10-19 11:01:38,GS11496476/1,BM-JN-20220052
2024-10-19 11:01:38,GS11496476/2,BM-JN-20220092
2024-10-19 11:46:35,GS11496506/2,RD-RW-20221395
2024-10-19 11:46:35,GS11496506/1,RD-RW-20221409
2024-10-19 12:11:05,GS11496525/1,SD-KE-20222589
2024-10-19 12:11:05,GS11496525/2,PH-RE-20220126
2024-10-19 12:16:30,GS11496530/1,IS-GT-20236154
2024-10-19 12:16:30,GS11496530/2,TI-HD-19532-C1
2024-10-19 12:28:37,GS11496537/1,TI-CP-15506
2024-10-19 12:28:37,GS11496537/2,AB-IN-2021526
2024-10-19 13:14:37,GS11496569/2,ST-AP-2021079-C2
2024-10-19 13:14:37,GS11496569/1,SI-TT-13847
2024-10-19 13:59:25,GS11496595/2,IN-SAS-200579
2024-10-19 13:59:25,GS11496595/1,IN-SAS-200569
2024-10-19 14:02:06,GS11496597/2,SS-FB-4072
2024-10-19 14:02:06,GS11496597/1,BM-BS-20232551
2024-10-19 15:04:12,GS11496625/1,IN-SAS-200518
2024-10-19 15:04:12,GS11496625/2,DK-GT-2306
2024-10-19 15:32:06,GS11496635/4,AT-SN-20222575
2024-10-19 15:32:06,GS11496635/5,TI-1E-21412
2024-10-19 15:32:06,GS11496635/6,TI-3P-21481
2024-10-19 15:32:06,GS11496635/3,TI-HD-21512
2024-10-19 15:32:06,GS11496635/2,SAC-E-877
2024-10-19 15:32:06,GS11496635/1,SAC-E-876
2024-10-19 16:53:23,GS11496678/2,TI-HD-19078
2024-10-19 16:53:23,GS11496678/1,AR-BCS-20211968
2024-10-19 17:40:52,GS11496700/1,SD-AV-20211124
2024-10-19 17:40:52,GS11496700/2,SJ-WG-20211287
2024-10-19 17:41:26,GS11496701/1,SJ-WG-20211287
2024-10-19 17:41:26,GS11496701/2,SD-AV-20211124
2024-10-19 17:46:36,GS11496708/2,SD-AV-20211124
2024-10-19 17:46:36,GS11496708/1,SK-VA-20211091-C1
2024-10-19 19:01:16,GS11496747/1,RD-EX-20234353
2024-10-19 19:01:16,GS11496747/2,SH-EX-20230869
2024-10-19 19:55:31,GS11496773/2,DC-KC-20220368
2024-10-19 19:55:31,GS11496773/1,TI-HD-21787
2024-10-19 20:06:48,GS11496777/2,PH-RE-20220130
2024-10-19 20:06:48,GS11496777/1,SI-C1-18211
2024-10-19 20:06:48,GS11496777/3,SH-HP-20232798
2024-10-19 20:31:40,GS11496792/1,TI-PQ-21368
2024-10-19 20:31:40,GS11496792/2,TI-HD-15309
2024-10-19 20:35:24,GS11496794/2,TI-HD-20909
2024-10-19 20:35:24,GS11496794/1,SD-KE-20222591
2024-10-19 21:25:03,GS11496817/1,TI-SS-19251
2024-10-19 21:25:03,GS11496817/2,TI-BF-19269
2024-10-19 21:34:12,GS11496823/2,SD-AE-20230207
2024-10-19 21:34:12,GS11496823/1,TI-HF-18162
2024-10-19 21:53:28,GS11496832/5,BS-KE-20221914
2024-10-19 21:53:28,GS11496832/3,TI-HD-19533-C1
2024-10-19 21:53:28,GS11496832/4,SD-KE-20222726
2024-10-19 21:53:28,GS11496832/1,SD-MP-21256-C1
2024-10-19 21:53:28,GS11496832/2,AT-GT-20221263
2024-10-19 22:08:38,GS11496840/1,TI-PQ-20522
2024-10-19 22:08:38,GS11496840/2,TI-D1-20830
2024-10-19 23:33:49,GS11496862/1,SI-A6-10386
2024-10-19 23:33:49,GS11496862/2,TI-MI-12463
2024-10-20 01:10:12,GS11496872/2,TI-PQ-10763
2024-10-20 01:10:12,GS11496872/1,IN-KA-200498
2024-10-20 01:10:12,GS11496872/3,SACK1106
2024-10-20 01:57:11,GS11496874/2,JS-RT-20211543
2024-10-20 01:57:11,GS11496874/4,TI-CH-10787
2024-10-20 01:57:11,GS11496874/3,SSM-G-002
2024-10-20 01:57:11,GS11496874/1,SH-AA-20230922
2024-10-20 06:12:09,GS11496899/2,SD-KE-20222614
2024-10-20 06:12:09,GS11496899/1,TI-GP-21682
2024-10-20 06:12:09,GS11496899/3,SD-KE-20222726
2024-10-20 07:47:27,GS11496928/1,SAC-PD-878
2024-10-20 07:47:27,GS11496928/2,SD-KE-20222587
2024-10-20 10:54:42,GS11497018/1,SI-YY-15281
2024-10-20 10:54:42,GS11497018/3,SI-YY-13778-C2
2024-10-20 10:54:42,GS11497018/2,TI-I7-17332
2024-10-20 11:25:33,GS11497034/1,CM-SPT-21957
2024-10-20 11:25:33,GS11497034/2,BM-TH-20222673
2024-10-20 12:07:22,GS11497054/1,SD-KE-20223987
2024-10-20 12:07:22,GS11497054/3,IS-DGK-20235296
2024-10-20 12:07:22,GS11497054/2,AT-KE-20222124
2024-10-20 12:49:01,GS11497080/2,DP-UN-200157
2024-10-20 12:49:01,GS11497080/1,TI-PF-13267-C1
2024-10-20 12:59:01,GS11497089/1,AB-IN-2021514-C1
2024-10-20 12:59:01,GS11497089/2,AB-IN-2021507-C2
2024-10-20 13:22:34,GS11497111/3,TI-JD-17852
2024-10-20 13:22:34,GS11497111/2,BM-DK-20221741
2024-10-20 13:22:34,GS11497111/1,BM-DK-20221737
2024-10-20 13:24:38,GS11497114/2,AT-FM-20221587
2024-10-20 13:24:38,GS11497114/1,SAC-BC-1099
2024-10-20 13:32:40,GS11497116/2,BM-VI-20232686
2024-10-20 13:32:40,GS11497116/1,AT-FM-20221587
2024-10-20 14:03:21,GS11497132/2,JS-RD-20212408
2024-10-20 14:03:21,GS11497132/1,TI-CH-10838
2024-10-20 14:15:59,GS11497143/1,TI-A3-19814
2024-10-20 14:15:59,GS11497143/3,TI-A5-19813
2024-10-20 14:15:59,GS11497143/2,TI-A2-19750
2024-10-20 14:40:48,GS11497157/4,SD-MP-21256-C1
2024-10-20 14:40:48,GS11497157/2,SD-KE-20222681
2024-10-20 14:40:48,GS11497157/3,AT-KE-20222089
2024-10-20 14:40:48,GS11497157/1,SD-KE-20222775
2024-10-20 15:18:07,GS11497170/1,TI-C3-16288
2024-10-20 15:18:07,GS11497170/2,SD-HGT-2021475
2024-10-20 15:18:07,GS11497170/3,TP-BT-20230803
2024-10-20 15:24:51,GS11497177/1,PC-IG-200276
2024-10-20 15:24:51,GS11497177/2,PC-IG-200275
2024-10-20 16:18:53,GS11497202/1,BM-VI-20230211
2024-10-20 16:18:53,GS11497202/2,SK-VRS-20232361
2024-10-20 16:46:00,GS11497214/1,TI-HD-19532-C1
2024-10-20 16:46:00,GS11497214/2,TI-HD-19523-C1
2024-10-20 17:03:43,GS11497224/2,SAC-CS-916
2024-10-20 17:03:43,GS11497224/1,TI-HD-19280
2024-10-20 17:43:23,GS11497233/1,SD-AL-20230777
2024-10-20 17:43:23,GS11497233/2,TI-A3-16908-C1O1
2024-10-20 17:43:23,GS11497233/3,SD-AL-20230776
2024-10-20 17:45:52,GS11497235/1,AB-EL-20233103
2024-10-20 17:45:52,GS11497235/2,AB-DE-20231380
2024-10-20 18:52:30,GS11497274/1,SS-SP-009
2024-10-20 18:52:30,GS11497274/2,SD-SP-20232054
2024-10-20 18:54:37,GS11497277/1,SI-HH-18095
2024-10-20 18:54:37,GS11497277/2,SD-AK-20224457
2024-10-20 19:32:09,GS11497304/1,SD-DAP-20230947
2024-10-20 19:32:09,GS11497304/2,SI-SL-18521
2024-10-20 19:32:09,GS11497304/3,SI-PM-22266
2024-10-20 19:35:31,GS11497308/2,DU-DA-20211750
2024-10-20 19:35:31,GS11497308/1,JS-DA-20211812
2024-10-20 19:37:44,GS11497310/1,TI-V1-13398
2024-10-20 19:37:44,GS11497310/2,SH-HP-20232798
2024-10-20 19:41:04,GS11497311/2,SD-MP-21252-C1
2024-10-20 19:41:04,GS11497311/1,TI-HD-20216-C1
2024-10-20 19:41:04,GS11497311/4,TI-HD-18976-C1
2024-10-20 19:41:04,GS11497311/3,BS-KE-20221918
2024-10-20 20:00:11,GS11497321/1,AT-KE-20221910
2024-10-20 20:00:11,GS11497321/2,AT-KE-20221898
2024-10-20 20:08:39,GS11497328/1,SD-ACK-20231272
2024-10-20 20:08:39,GS11497328/2,SD-ACK-20231276
2024-10-20 20:54:42,GS11497351/1,RD-SI-20233863-C3
2024-10-20 20:54:42,GS11497351/2,RD-SI-20233863-C3-C1
2024-10-20 21:16:31,GS11497360/2,DU-DA-20211796
2024-10-20 21:16:31,GS11497360/1,AP-SK-20233273
2024-10-20 22:53:46,GS11497414/1,AT-GT-20221263
2024-10-20 22:53:46,GS11497414/2,TI-HD-18891-C1
2024-10-20 22:58:19,GS11497416/2,SD-VTC-20232651
2024-10-20 22:58:19,GS11497416/1,AB-GS-20233780
2024-10-21 01:23:28,GS11497442/2,TI-SP-13918
2024-10-21 01:23:28,GS11497442/1,TI-SP-18513
2024-10-21 05:44:55,GS11497459/1,AB-KE-21725
2024-10-21 05:44:55,GS11497459/2,RD-SS-20233892
2024-10-21 06:26:53,GS11497466/2,AT-KE-20222655
2024-10-21 06:26:53,GS11497466/1,AB-PB-20211004
2024-10-21 06:33:14,GS11497469/2,TI-WA-13234-C1
2024-10-21 06:33:14,GS11497469/1,TI-PF-13267-C1
2024-10-21 06:56:05,GS11497476/1,SAC-PP-897
2024-10-21 06:56:05,GS11497476/2,SAC-C-1021
2024-10-21 07:25:50,GS11497485/1,AB-EL-20232998
2024-10-21 07:25:50,GS11497485/2,SR-EM-20234614
2024-10-21 07:45:54,GS11497493/1,TI-XP-20267
2024-10-21 07:45:54,GS11497493/2,TI-V1-21171
2024-10-21 07:50:21,GS11497494/2,BM-AK-20221068
2024-10-21 07:50:21,GS11497494/1,DK-IM-2246
2024-10-21 08:02:42,GS11497502/2,AG-SMF-20232945
2024-10-21 08:02:42,GS11497502/1,SI-S6-13828
2024-10-21 08:28:15,GS11497513/1,TI-GP-21770
2024-10-21 08:28:15,GS11497513/2,TI-GP-21682
2024-10-21 08:29:20,GS11497514/2,TP-BT-20230847
2024-10-21 08:29:20,GS11497514/1,AD-HT-20223636-C1
2024-10-21 10:43:08,GS11497583/1,AR-BCS-20211965
2024-10-21 10:43:08,GS11497583/3,BS-KE-20221918
2024-10-21 10:43:08,GS11497583/2,SD-KE-20222635
2024-10-21 10:55:07,GS11497588/2,SD-KE-20222690
2024-10-21 10:55:07,GS11497588/1,TI-SP-18896
2024-10-21 11:54:55,GS11497624/1,SA-SSA-2181
2024-10-21 11:54:55,GS11497624/2,SA-SSA-2182
2024-10-21 12:20:01,GS11497638/2,AP-NS-20234080
2024-10-21 12:20:01,GS11497638/1,SI-SR-16536
2024-10-21 12:38:40,GS11497651/2,SH-IM-20224529
2024-10-21 12:38:40,GS11497651/1,TP-BH-20231289
2024-10-21 13:03:15,GS11497671/1,TI-PC-21974
2024-10-21 13:03:15,GS11497671/2,SD-SK-20230358
2024-10-21 14:45:31,GS11497743/1,SI-SE-10244
2024-10-21 14:45:31,GS11497743/3,PC-IG-200326
2024-10-21 14:45:31,GS11497743/4,SS-Cm-1059
2024-10-21 14:45:31,GS11497743/2,SI-MS-13786
2024-10-21 14:46:08,GS11497744/1,SJ-PS-20211873-C4
2024-10-21 14:46:08,GS11497744/2,SJ-PS-20211873-C4-C3
2024-10-21 15:41:26,GS11497766/1,TI-KB-16123
2024-10-21 15:41:26,GS11497766/3,DK-RS-1826
2024-10-21 15:41:26,GS11497766/2,AT-SV-20230156
2024-10-21 17:15:32,GS11497811/2,DU-DA-20211791
2024-10-21 17:15:32,GS11497811/1,SI-SR-16536
2024-10-21 17:39:13,GS11497823/2,AR-BCS-20211958
2024-10-21 17:39:13,GS11497823/1,SD-GNA-2021499
2024-10-21 19:02:27,GS11497865/1,AT-KE-20230621
2024-10-21 19:02:27,GS11497865/2,SD-VT-20231365
2024-10-21 19:02:27,GS11497865/3,TI-P2-12252
2024-10-21 19:23:51,GS11497880/2,TI-I1-13202
2024-10-21 19:23:51,GS11497880/1,SD-IG-20232484
2024-10-21 19:34:12,GS11497887/1,TI-HD-19078
2024-10-21 19:34:12,GS11497887/2,TI-HD-19529-C1
2024-10-21 19:45:13,GS11497897/2,TI-HD-18851
2024-10-21 19:45:13,GS11497897/1,SD-MP-21260-C1
2024-10-21 20:27:43,GS11497930/1,SI-HT-13834
2024-10-21 20:27:43,GS11497930/2,TP-BT-20230847
2024-10-21 21:03:34,GS11497957/1,AG-GE-20236417
2024-10-21 21:03:34,GS11497957/2,TI-A1-19736
2024-10-21 21:04:39,GS11497959/2,AR-BCS-20211971
2024-10-21 21:04:39,GS11497959/1,TI-HD-20295
2024-10-21 22:15:17,GS11497999/3,TI-W1-21077
2024-10-21 22:15:17,GS11497999/2,TI-I4-14660
2024-10-21 22:15:17,GS11497999/5,SD-ED-20222473
2024-10-21 22:15:17,GS11497999/1,TI-I8-17549
2024-10-21 22:15:17,GS11497999/4,TI-PQ-15032
2024-10-21 22:30:47,GS11498003/2,SP-MKI-20236769
2024-10-21 22:30:47,GS11498003/1,SD-TN-20224498
2024-10-21 22:31:49,GS11498004/1,SI-4S-18626
2024-10-21 22:31:49,GS11498004/2,AB-RI-20211139
2024-10-21 22:42:01,GS11498008/2,SAC-TA-861
2024-10-21 22:42:01,GS11498008/1,TI-HD-20216-C1
2024-10-21 22:44:58,GS11498011/1,TI-HD-19532
2024-10-21 22:44:58,GS11498011/2,TI-HD-19097
2024-10-21 23:08:43,GS11498024/1,TI-JB-20713
2024-10-21 23:08:43,GS11498024/2,TI-PQ-14006
2024-10-22 01:20:06,GS11498049/2,AB-SI-200638
2024-10-22 01:20:06,GS11498049/1,SD-AL-20230777
2024-10-22 05:34:00,GS11498064/1,ST-HA-2021120
2024-10-22 05:34:00,GS11498064/2,SI-TT-18145
2024-10-22 06:02:21,GS11498068/2,SAC-BC-1102
2024-10-22 06:02:21,GS11498068/1,BM-VI-20230209
2024-10-22 08:23:18,GS11498095/1,TI-C1-20537
2024-10-22 08:23:18,GS11498095/2,TI-V1-13398
2024-10-22 09:21:58,GS11498124/1,TI-H4-19007
2024-10-22 09:21:58,GS11498124/4,AT-KE-20222186
2024-10-22 09:21:58,GS11498124/3,TI-HD-20216-C1
